Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1560805200.0 136.7801 NA 93 NA NA NA NA 249 NA NA NA NA 289 NA NA NA NA 497 NA NA NA
1560805200.0 136.7802 NA 75 0 NA NA NA 219 0 NA NA NA 258 141 NA NA NA 464 583 NA NA
1560805200.0 136.7803 NA 81 NA NA NA NA 252 NA NA NA NA 445 NA NA NA NA 847 NA NA NA
1560805200.0 136.782 NA 115 428 0 NA NA 262 941 0 NA NA 649 16623 823 NA NA 754 7409 908 NA
1560805200.0 136.785 NA 108 442 0 NA NA 264 887 0 NA NA 626 19287 840 NA NA 997 7926 937 NA
1560805200.0 136.786 NA 108 415 0 NA NA 261 845 0 NA NA 540 17274 866 NA NA 863 8289 962 NA
1560805200.0 136.787 NA 118 515 0 NA NA 264 1000 0 NA NA 538 15242 883 NA NA 735 6122 1198 NA
1560805200.0 136.79 NA 114 422 0 NA NA 266 808 0 NA NA 633 9573 819 NA NA 722 4633 888 NA
1560805200.0 136.791 NA 110 353 0 NA NA 272 856 0 NA NA 637 2770 723 NA NA 961 2127 782 NA
1560805200.0 136.792 NA 111 421 0 NA NA 274 903 0 NA NA 547 15767 1104 NA NA 747 6078 1294 NA
1560805200.0 136.793 NA 107 454 0 NA NA 262 929 0 NA NA 611 16575 912 NA NA 1083 6476 1008 NA
1560805200.0 136.794 NA 111 428 0 NA NA 262 887 0 NA NA 589 13736 860 NA NA 715 5338 970 NA
1560805200.0 136.7952 NA 178 0 NA NA NA 382 0 NA NA NA 2915 110 NA NA NA 1963 224 NA NA
1560805200.0 136.797 NA 120 435 0 NA NA 269 871 0 NA NA 563 14121 860 NA NA 690 5483 911 NA
1560805200.0 136.799 NA 106 503 0 NA NA 264 941 0 NA NA 661 13744 1254 NA NA 1197 5518 1587 NA
1560805200.0 136.801 NA 112 420 0 NA NA 265 909 0 NA NA 475 9619 985 NA NA 685 4331 1086 NA
1560805200.0 136.802 NA 118 426 0 NA NA 264 906 0 NA NA 612 12175 861 NA NA 754 4858 914 NA
1560805200.0 136.803 NA 112 358 0 NA NA 267 849 0 NA NA 665 2611 771 NA NA 920 2088 840 NA
1560805200.0 136.804 NA 118 428 0 NA NA 268 903 0 NA NA 570 12361 1067 NA NA 727 5277 2356 NA
1560805200.0 136.806 NA 119 430 0 NA NA 263 892 0 NA NA 612 12407 899 NA NA 735 4878 957 NA
1560805200.0 136.807 NA 106 446 0 NA NA 259 961 0 NA NA 639 14638 986 NA NA 1176 6145 1086 NA
1560805200.0 136.808 NA 106 464 0 NA NA 259 929 0 NA NA 841 15714 901 NA NA 1385 6311 1082 NA
1560805200.0 136.809 NA 106 434 0 NA NA 261 827 0 NA NA 678 15005 880 NA NA 1166 5932 964 NA
1560805200.0 136.81 NA 111 422 0 NA NA 260 926 0 NA NA 546 13509 965 NA NA 921 5511 1107 NA
1560805200.0 136.811 NA 114 521 0 NA NA 257 968 0 NA NA 498 13369 885 NA NA 701 5554 953 NA
1560805200.0 136.812 NA 109 520 0 NA NA 271 1006 0 NA NA 700 14626 951 NA NA 873 5428 1109 NA
1560805200.0 136.813 NA 110 412 0 NA NA 267 854 0 NA NA 476 9167 936 NA NA 666 4121 1008 NA
1560805200.0 136.814 NA 107 414 0 NA NA 265 829 0 NA NA 808 13562 959 NA NA 1502 5742 1078 NA
1560805200.0 136.815 NA 114 345 0 NA NA 276 810 0 NA NA 534 3118 795 NA NA 1202 3807 896 NA
1560805200.0 136.817 NA 107 463 0 NA NA 259 964 0 NA NA 667 19014 1171 NA NA 1009 7156 1619 NA
1560805200.0 136.819 NA 103 442 0 NA NA 260 912 0 NA NA 697 21554 1111 NA NA 2140 8372 1173 NA
1560805200.0 136.821 NA 116 441 0 NA NA 261 841 0 NA NA 546 20451 977 NA NA 355 7661 1070 NA
1560805200.0 136.824 NA 105 461 0 NA NA 263 1005 0 NA NA 638 23270 1092 NA NA 1013 8532 1275 NA
1560805200.0 136.827 NA 116 359 0 NA NA 269 787 0 NA NA 509 3210 803 NA NA 642 3975 883 NA
1560805200.0 136.828 NA 114 440 0 NA NA 263 825 0 NA NA 559 22453 980 NA NA 425 9196 1247 NA
1560805200.0 136.83 NA 102 426 0 NA NA 259 906 0 NA NA 768 21197 1074 NA NA 2165 7353 1361 NA
1560805200.0 136.831 NA 103 455 0 NA NA 261 986 0 NA NA 695 23159 1115 NA NA 856 8130 1322 NA
1560805200.0 136.8311 NA 178 0 NA NA NA 395 0 NA NA NA 2025 120 NA NA NA 2470 361 NA NA
1560805200.0 136.832 NA 105 463 0 NA NA 261 1064 0 NA NA 673 26342 1081 NA NA 1036 9435 1410 NA
1560805200.0 136.833 NA 105 429 0 NA NA 266 973 0 NA NA 694 22973 1065 NA NA 1036 7882 1142 NA
1560805200.0 136.836 NA 104 461 0 NA NA 262 1012 0 NA NA 671 22903 1097 NA NA 904 7751 1217 NA
1560805200.0 136.837 NA 110 438 0 NA NA 263 813 0 NA NA 840 17735 1198 NA NA 1161 7353 1548 NA
1560805200.0 136.839 NA 118 355 0 NA NA 275 764 0 NA NA 748 3557 1016 NA NA 890 4634 1347 NA
1560805200.0 136.8391 NA 148 439 0 NA NA 336 985 0 NA NA 2026 17300 812 NA NA 4916 6122 917 NA
1560805200.0 136.842 NA 104 444 0 NA NA 269 948 0 NA NA 718 22498 1094 NA NA 968 7918 1319 NA
1560805200.0 136.843 NA 103 450 0 NA NA 262 989 0 NA NA 673 27814 1102 NA NA 580 9183 1280 NA
1560805200.0 136.846 NA 111 417 0 NA NA 261 871 0 NA NA 557 13482 912 NA NA 681 5367 1010 NA
1560805200.0 136.848 NA 102 427 0 NA NA 259 922 0 NA NA 786 23201 1097 NA NA 1145 8080 1399 NA
1560805200.0 136.8521 NA 177 0 NA NA NA 406 0 NA NA NA 2385 113 NA NA NA 2317 369 NA NA
1560805200.0 136.8561 NA 263 385 0 NA NA 517 807 0 NA NA 1552 2968 780 NA NA 2099 2868 860 NA
1560805200.0 136.8562 NA 211 356 0 NA NA 488 748 0 NA NA 1431 3086 775 NA NA 2071 3798 862 NA
1560805200.0 136.858 NA 259 387 0 NA NA 509 785 0 NA NA 2023 4774 1039 NA NA 2207 4561 1107 NA
1560805200.0 136.8642 NA 260 489 0 NA NA 554 1002 0 NA NA 4009 22359 1253 NA NA 2515 7927 1365 NA
1560805200.0 136.865 NA 250 508 0 NA NA 580 1010 0 NA NA 3694 22072 1248 NA NA 2588 8236 1445 NA
1560805200.0 136.87 NA 254 391 0 NA NA 519 778 0 NA NA 2226 4760 1071 NA NA 2281 3886 1170 NA
1560805200.0 136.871 NA 263 498 0 NA NA 557 967 0 NA NA 4448 24771 1247 NA NA 5148 8822 1350 NA
1560805200.0 136.872 NA 242 479 0 NA NA 553 942 0 NA NA 3938 22311 1241 NA NA 2388 7979 1387 NA
1560805200.0 136.882 NA 257 416 0 NA NA 514 813 0 NA NA 2342 5690 1062 NA NA 2297 4892 1140 NA
1560805200.0 136.89 NA 249 473 0 NA NA 567 890 0 NA NA 4491 20134 1496 NA NA 3900 8138 1613 NA
1560805200.0 136.894 NA 242 456 0 NA NA 540 870 0 NA NA 2895 7864 1281 NA NA 3571 4026 1475 NA
1560805200.0 1361.18 68 263 405 0 NA 219 823 875 0 NA 5216 2879 2799 2004 NA 4113 2747 3477 2114 NA
1560805200.0 1362.17 71 185 382 0 NA 220 581 872 0 NA 7737 985 2256 908 NA 5842 477 2054 962 NA
1560805200.0 1362.18 69 266 405 0 NA 221 764 919 0 NA 8658 2364 2405 1717 NA 5286 1951 2938 1853 NA
1560805200.0 1363.18 69 264 404 0 NA 217 755 846 0 NA 8296 2315 2465 1712 NA 4047 2092 4053 1812 NA
1560805200.0 1364.0 NA 134 334 0 NA NA 576 760 0 NA NA 594 2079 641 NA NA 1103 3471 768 NA
1560805200.0 1370.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1560805200.0 1370.18 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1560805200.0 139901.0 NA 153 356 0 NA NA 567 786 0 NA NA 524 1998 589 NA NA 1056 2661 665 NA
1560805200.0 139902.0 NA 143 347 0 NA NA 608 774 0 NA NA 622 2256 662 NA NA 1312 3056 1254 NA
1560805200.0 140.52 NA 252 211 0 NA NA 561 473 0 NA NA 2215 1871 337 NA NA 1394 1380 562 NA
1560805200.0 140.53 NA 285 0 NA NA NA 588 0 NA NA NA 2897 293 NA NA NA 1396 363 NA NA
1560805200.0 140.54 NA 259 0 NA NA NA 743 0 NA NA NA 1471 387 NA NA NA 1892 546 NA NA
1560805200.0 140.57 NA 416 0 NA NA NA 889 0 NA NA NA 3572 848 NA NA NA 2669 1146 NA NA
1560805200.0 144.6 NA 292 NA NA NA NA 747 NA NA NA NA 2971 NA NA NA NA 2551 NA NA NA
