Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1560718800.0 136.7611 NA 183 0 NA NA NA 307 0 NA NA NA 5498 178 NA NA NA 6811 545 NA NA
1560718800.0 136.762 NA 94 413 0 NA NA 171 701 0 NA NA 753 24230 1104 NA NA 567 10826 1412 NA
1560718800.0 136.763 NA 85 372 0 NA NA 164 671 0 NA NA 753 18788 1165 NA NA 1039 8050 1331 NA
1560718800.0 136.7721 NA 174 0 NA NA NA 291 0 NA NA NA 5172 163 NA NA NA 6078 308 NA NA
1560718800.0 136.7722 NA 157 0 NA NA NA 276 0 NA NA NA 5416 147 NA NA NA 5909 438 NA NA
1560718800.0 136.7801 NA 87 NA NA NA NA 162 NA NA NA NA 437 NA NA NA NA 696 NA NA NA
1560718800.0 136.7802 NA 72 0 NA NA NA 150 0 NA NA NA 384 188 NA NA NA 802 448 NA NA
1560718800.0 136.7803 NA 81 NA NA NA NA 156 NA NA NA NA 493 NA NA NA NA 1066 NA NA NA
1560718800.0 136.783 NA 103 439 0 NA NA 196 736 0 NA NA 1005 33303 1916 NA NA 1546 12668 2310 NA
1560718800.0 136.79 NA 110 418 0 NA NA 197 711 0 NA NA 774 10886 1195 NA NA 1206 5425 1293 NA
1560718800.0 136.7952 NA 193 0 NA NA NA 320 0 NA NA NA 5554 309 NA NA NA 2816 507 NA NA
1560718800.0 136.797 NA 114 430 0 NA NA 194 706 0 NA NA 710 16092 1267 NA NA 1097 6621 1416 NA
1560718800.0 136.804 NA 114 416 0 NA NA 195 787 0 NA NA 725 14453 1297 NA NA 812 5859 1417 NA
1560718800.0 136.805 NA 114 461 0 NA NA 198 816 0 NA NA 688 15739 1308 NA NA 1095 6449 1392 NA
1560718800.0 136.806 NA 115 415 0 NA NA 198 710 0 NA NA 745 14707 1319 NA NA 797 6363 1775 NA
1560718800.0 136.811 NA 109 478 0 NA NA 186 764 0 NA NA 688 14451 1350 NA NA 922 6281 1436 NA
1560718800.0 136.816 NA 105 429 0 NA NA 184 723 0 NA NA 1130 33300 2237 NA NA 1435 12830 2673 NA
1560718800.0 136.817 NA 104 439 0 NA NA 190 877 0 NA NA 875 20243 1342 NA NA 1442 8087 1504 NA
1560718800.0 136.818 NA 108 425 0 NA NA 193 716 0 NA NA 1021 31502 2096 NA NA 1303 11901 2345 NA
1560718800.0 136.819 NA 103 461 0 NA NA 188 800 0 NA NA 1153 36312 2159 NA NA 1813 14291 2496 NA
1560718800.0 136.82 NA 106 452 0 NA NA 192 740 0 NA NA 1088 35852 2078 NA NA 1796 13930 2382 NA
1560718800.0 136.822 NA 102 425 0 NA NA 192 736 0 NA NA 661 19924 1402 NA NA 2607 8359 2212 NA
1560718800.0 136.824 NA 108 457 0 NA NA 195 861 0 NA NA 1026 39357 2344 NA NA 1187 14076 2797 NA
1560718800.0 136.825 NA 110 416 0 NA NA 190 726 0 NA NA 606 13466 1228 NA NA 974 5720 1361 NA
1560718800.0 136.826 NA 107 423 0 NA NA 190 719 0 NA NA 1178 30589 2216 NA NA 1404 12183 2557 NA
1560718800.0 136.828 NA 102 435 0 NA NA 196 710 0 NA NA 1274 36140 2502 NA NA 1741 14170 2939 NA
1560718800.0 136.829 NA 99 454 0 NA NA 193 762 0 NA NA 1080 36323 2297 NA NA 1416 14132 2742 NA
1560718800.0 136.83 NA 107 433 0 NA NA 189 761 0 NA NA 1162 35958 1936 NA NA 1376 13850 2077 NA
1560718800.0 136.831 NA 107 456 0 NA NA 191 784 0 NA NA 1071 39794 2282 NA NA 1278 14798 2596 NA
1560718800.0 136.8311 NA 170 0 NA NA NA 296 0 NA NA NA 4282 389 NA NA NA 5056 945 NA NA
1560718800.0 136.832 NA 107 491 0 NA NA 187 867 0 NA NA 1066 44793 2158 NA NA 1467 15750 2449 NA
1560718800.0 136.833 NA 105 430 0 NA NA 191 737 0 NA NA 1313 39273 2218 NA NA 1277 15424 2568 NA
1560718800.0 136.834 NA 106 434 0 NA NA 196 736 0 NA NA 1028 35392 2266 NA NA 1567 13900 2746 NA
1560718800.0 136.836 NA 106 478 0 NA NA 192 829 0 NA NA 1213 38866 2127 NA NA 1223 14698 2463 NA
1560718800.0 136.838 NA 106 432 0 NA NA 192 763 0 NA NA 1208 35377 2090 NA NA 1881 12993 2261 NA
1560718800.0 136.8391 NA 148 435 0 NA NA 249 825 0 NA NA 9765 20572 1221 NA NA 9040 7532 1375 NA
1560718800.0 136.84 NA 114 437 0 NA NA 197 727 0 NA NA 765 17972 1286 NA NA 716 6951 1501 NA
1560718800.0 136.841 NA 109 431 0 NA NA 202 755 0 NA NA 746 18457 1398 NA NA 856 7991 1519 NA
1560718800.0 136.842 NA 100 437 0 NA NA 193 755 0 NA NA 1202 38474 2233 NA NA 1552 14181 2585 NA
1560718800.0 136.843 NA 111 454 0 NA NA 203 819 0 NA NA 1067 49097 2166 NA NA 1446 17696 2437 NA
1560718800.0 136.845 NA 114 408 0 NA NA 187 715 0 NA NA 738 14690 1296 NA NA 1096 6159 1375 NA
1560718800.0 136.846 NA 115 410 0 NA NA 192 729 0 NA NA 750 14095 1329 NA NA 903 5841 1453 NA
1560718800.0 136.847 NA 107 419 0 NA NA 193 687 0 NA NA 1197 32848 2494 NA NA 1378 13158 2931 NA
1560718800.0 136.848 NA 109 432 0 NA NA 198 736 0 NA NA 1131 39056 2271 NA NA 1221 14407 2624 NA
1560718800.0 136.849 NA 237 446 0 NA NA 430 793 0 NA NA 6330 23698 2550 NA NA 6484 10317 2691 NA
1560718800.0 136.851 NA 237 439 0 NA NA 431 736 0 NA NA 6722 26335 2825 NA NA 6875 11867 3001 NA
1560718800.0 136.852 NA 243 513 0 NA NA 433 807 0 NA NA 6975 30796 2767 NA NA 7054 12857 3057 NA
1560718800.0 136.8521 NA 177 0 NA NA NA 297 0 NA NA NA 4572 301 NA NA NA 4931 554 NA NA
1560718800.0 136.855 NA 234 507 0 NA NA 433 856 0 NA NA 6840 25079 2723 NA NA 6927 10787 2907 NA
1560718800.0 136.856 NA 233 427 0 NA NA 411 707 0 NA NA 5061 19158 2951 NA NA 6134 9758 3133 NA
1560718800.0 136.858 NA 232 383 0 NA NA 397 604 0 NA NA 2636 4423 1439 NA NA 3924 3572 1520 NA
1560718800.0 136.861 NA 241 456 0 NA NA 450 801 0 NA NA 6933 31219 2979 NA NA 6544 12398 3516 NA
1560718800.0 136.862 NA 254 509 0 NA NA 442 869 0 NA NA 4762 22805 1683 NA NA 3272 8407 1784 NA
1560718800.0 136.863 NA 249 467 0 NA NA 421 757 0 NA NA 7655 35626 2728 NA NA 6662 14835 2857 NA
1560718800.0 136.864 NA 256 512 0 NA NA 432 821 0 NA NA 5063 25581 1797 NA NA 3287 9099 1946 NA
1560718800.0 136.8642 NA 265 511 0 NA NA 437 882 0 NA NA 5044 25619 1722 NA NA 3329 9067 1813 NA
1560718800.0 136.8643 NA 262 501 0 NA NA 431 838 0 NA NA 5068 25813 1732 NA NA 3886 8956 1837 NA
1560718800.0 136.865 NA 245 535 0 NA NA 447 921 0 NA NA 4787 25416 1765 NA NA 3395 9142 1866 NA
1560718800.0 136.867 NA 243 524 0 NA NA 426 848 0 NA NA 6969 34651 2755 NA NA 7079 14491 2887 NA
1560718800.0 136.869 NA 246 488 0 NA NA 420 768 0 NA NA 5022 23887 1728 NA NA 3081 8651 1805 NA
1560718800.0 136.87 NA 231 370 0 NA NA 401 619 0 NA NA 2714 5106 1591 NA NA 3122 5940 1889 NA
1560718800.0 136.871 NA 251 506 0 NA NA 469 786 0 NA NA 5683 28047 1678 NA NA 3965 9772 1761 NA
1560718800.0 136.872 NA 243 475 0 NA NA 445 786 0 NA NA 4997 25363 1644 NA NA 3375 8989 1742 NA
1560718800.0 136.877 NA 244 518 0 NA NA 448 839 0 NA NA 6413 32536 3260 NA NA 6365 14028 3952 NA
1560718800.0 136.879 NA 244 548 0 NA NA 429 851 0 NA NA 7013 29980 2809 NA NA 6626 12595 3130 NA
1560718800.0 136.88 NA 226 444 0 NA NA 422 741 0 NA NA 5295 23580 2811 NA NA 6594 10114 2915 NA
1560718800.0 136.882 NA 231 416 0 NA NA 401 646 0 NA NA 2848 5895 1586 NA NA 3901 4044 1700 NA
1560718800.0 136.885 NA 241 456 0 NA NA 436 737 0 NA NA 6933 30341 3144 NA NA 6347 12796 3716 NA
1560718800.0 136.886 NA 263 535 0 NA NA 426 850 0 NA NA 6664 33066 3404 NA NA 6396 14025 4251 NA
1560718800.0 136.887 NA 240 459 0 NA NA 450 813 0 NA NA 7217 30154 2907 NA NA 6590 12498 3199 NA
1560718800.0 136.888 NA 245 502 0 NA NA 422 812 0 NA NA 7371 35997 3146 NA NA 6733 13952 3745 NA
1560718800.0 136.889 NA 244 500 0 NA NA 454 898 0 NA NA 7051 36143 3135 NA NA 6412 14437 3705 NA
1560718800.0 136.89 NA 245 471 0 NA NA 438 751 0 NA NA 7545 33006 3192 NA NA 6605 13411 3689 NA
1560718800.0 136.892 NA 232 449 0 NA NA 426 721 0 NA NA 6236 27627 2678 NA NA 6585 11538 2924 NA
1560718800.0 136.893 NA 244 464 0 NA NA 446 754 0 NA NA 7327 33414 2889 NA NA 6607 13469 3140 NA
1560718800.0 136.895 NA 257 503 0 NA NA 454 812 0 NA NA 5524 22775 1739 NA NA 3327 8410 1814 NA
1560718800.0 136.898 NA 236 488 0 NA NA 430 771 0 NA NA 6761 35273 3008 NA NA 6384 15287 3680 NA
1560718800.0 1361.18 66 285 414 0 NA 145 661 671 0 NA 9361 4518 5338 5009 NA 6954 5332 5912 5704 NA
1560718800.0 1362.18 68 271 396 0 NA 142 642 656 0 NA 7874 2892 3433 2572 NA 5889 2143 3309 2704 NA
1560718800.0 1363.18 73 271 381 0 NA 145 655 672 0 NA 8876 2963 3499 2580 NA 4401 2105 3450 2747 NA
1560718800.0 1364.0 NA 141 340 0 NA NA 448 648 0 NA NA 717 2258 1129 NA NA 1074 2704 1235 NA
1560718800.0 1365.0 NA 143 348 0 NA NA 469 592 0 NA NA 721 2343 1089 NA NA 960 3313 1317 NA
1560718800.0 139901.0 NA 145 343 0 NA NA 476 589 0 NA NA 1237 3911 1774 NA NA 1293 3981 2023 NA
1560718800.0 140.52 NA 265 213 0 NA NA 417 338 0 NA NA 3426 3130 757 NA NA 2214 2489 999 NA
1560718800.0 140.53 NA 294 0 NA NA NA 467 0 NA NA NA 3508 486 NA NA NA 1900 605 NA NA
1560718800.0 140.54 NA 270 0 NA NA NA 563 0 NA NA NA 2076 661 NA NA NA 2242 802 NA NA
1560718800.0 140.56 NA 689 0 NA NA NA 1175 0 NA NA NA 32376 1691 NA NA NA 12869 2045 NA NA
