Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1560718800.0 136.739 NA 81 NA NA NA NA NA NA NA NA 152 NA NA NA NA NA NA NA NA 749 NA NA NA NA NA NA NA NA 2945 NA NA NA NA NA NA NA
1560718800.0 136.741 NA 82 NA NA NA NA NA NA NA NA 158 NA NA NA NA NA NA NA NA 808 NA NA NA NA NA NA NA NA 2067 NA NA NA NA NA NA NA
1560718800.0 136.744 NA 80 NA NA NA NA NA NA NA NA 160 NA NA NA NA NA NA NA NA 683 NA NA NA NA NA NA NA NA 1969 NA NA NA NA NA NA NA
1560718800.0 136.751 NA 81 NA NA NA NA NA NA NA NA 156 NA NA NA NA NA NA NA NA 748 NA NA NA NA NA NA NA NA 1852 NA NA NA NA NA NA NA
1560718800.0 136.752 NA 86 NA NA NA NA NA NA NA NA 158 NA NA NA NA NA NA NA NA 739 NA NA NA NA NA NA NA NA 1531 NA NA NA NA NA NA NA
1560718800.0 136.755 NA 80 NA NA NA NA NA NA NA NA 157 NA NA NA NA NA NA NA NA 639 NA NA NA NA NA NA NA NA 1493 NA NA NA NA NA NA NA
1560718800.0 136.758 NA 83 NA NA NA NA NA NA NA NA 158 NA NA NA NA NA NA NA NA 678 NA NA NA NA NA NA NA NA 1835 NA NA NA NA NA NA NA
1560718800.0 136.759 NA 79 NA NA NA NA NA NA NA NA 156 NA NA NA NA NA NA NA NA 679 NA NA NA NA NA NA NA NA 1187 NA NA NA NA NA NA NA
1560718800.0 136.765 NA 82 NA NA NA NA NA NA NA NA 151 NA NA NA NA NA NA NA NA 738 NA NA NA NA NA NA NA NA 1931 NA NA NA NA NA NA NA
1560718800.0 136.772 NA 82 NA NA NA NA NA NA NA NA 164 NA NA NA NA NA NA NA NA 664 NA NA NA NA NA NA NA NA 2061 NA NA NA NA NA NA NA
1560718800.0 136.773 NA 82 NA NA NA NA NA NA NA NA 161 NA NA NA NA NA NA NA NA 703 NA NA NA NA NA NA NA NA 882 NA NA NA NA NA NA NA
1560718800.0 136.774 NA 82 NA NA NA NA NA NA NA NA 163 NA NA NA NA NA NA NA NA 790 NA NA NA NA NA NA NA NA 2214 NA NA NA NA NA NA NA
1560718800.0 136.775 NA 82 NA NA NA NA NA NA NA NA 157 NA NA NA NA NA NA NA NA 669 NA NA NA NA NA NA NA NA 1189 NA NA NA NA NA NA NA
1560718800.0 136.776 NA 84 NA NA NA NA NA NA NA NA 161 NA NA NA NA NA NA NA NA 639 NA NA NA NA NA NA NA NA 1350 NA NA NA NA NA NA NA
1560718800.0 136.78 NA 102 NA NA NA NA NA NA NA NA 184 NA NA NA NA NA NA NA NA 722 NA NA NA NA NA NA NA NA 1555 NA NA NA NA NA NA NA
1560718800.0 136.7801 NA 87 NA NA NA NA NA NA NA NA 161 NA NA NA NA NA NA NA NA 442 NA NA NA NA NA NA NA NA 1901 NA NA NA NA NA NA NA
1560718800.0 136.7802 NA 70 0 NA NA NA NA NA NA NA 138 0 NA NA NA NA NA NA NA 426 261 NA NA NA NA NA NA NA 1848 2167 NA NA NA NA NA NA
1560718800.0 136.7803 NA 77 NA NA NA NA NA NA NA NA 159 NA NA NA NA NA NA NA NA 646 NA NA NA NA NA NA NA NA 2309 NA NA NA NA NA NA NA
1560718800.0 136.781 NA 101 NA NA NA NA NA NA NA NA 177 NA NA NA NA NA NA NA NA 649 NA NA NA NA NA NA NA NA 1895 NA NA NA NA NA NA NA
1560718800.0 136.782 NA 102 NA NA NA NA NA NA NA NA 181 NA NA NA NA NA NA NA NA 883 NA NA NA NA NA NA NA NA 1998 NA NA NA NA NA NA NA
