Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1560762000.0 130.0 55 88 258 NA NA NA NA NA NA 100 120 314 NA NA NA NA NA NA 989 590 2374 NA NA NA NA NA NA 1055 665 2496 NA NA NA NA NA NA
1560762000.0 1301.0 59 94 196 NA NA NA NA NA NA 111 131 241 NA NA NA NA NA NA 1688 563 1640 NA NA NA NA NA NA 1763 623 1766 NA NA NA NA NA NA
1560762000.0 1301.17 58 114 213 NA NA NA NA NA NA 105 151 261 NA NA NA NA NA NA 1802 672 1765 NA NA NA NA NA NA 1908 735 1871 NA NA NA NA NA NA
1560762000.0 1302.0 64 97 209 NA NA NA NA NA NA 113 132 246 NA NA NA NA NA NA 5836 795 1766 NA NA NA NA NA NA 6394 868 1858 NA NA NA NA NA NA
1560762000.0 1302.17 60 121 225 NA NA NA NA NA NA 107 152 266 NA NA NA NA NA NA 17375 1946 5280 NA NA NA NA NA NA 17535 2077 5486 NA NA NA NA NA NA
1560762000.0 1302.18 58 176 195 NA NA NA NA NA NA 106 219 238 NA NA NA NA NA NA 17329 6330 3757 NA NA NA NA NA NA 17507 6525 3950 NA NA NA NA NA NA
1560762000.0 1303.0 65 100 208 NA NA NA NA NA NA 116 133 251 NA NA NA NA NA NA 30722 1379 6608 NA NA NA NA NA NA 30898 1526 6808 NA NA NA NA NA NA
1560762000.0 1304.18 58 173 196 139 NA NA NA NA NA 105 218 236 182 NA NA NA NA NA 4204 2162 1315 977 NA NA NA NA NA 4868 2281 1412 1055 NA NA NA NA NA
1560762000.0 1304.181 57 176 191 143 NA NA NA NA NA 105 218 237 183 NA NA NA NA NA 3963 2153 1326 1006 NA NA NA NA NA 4308 2253 1411 1087 NA NA NA NA NA
1560762000.0 1306.0 NA 97 296 0 NA NA NA NA NA NA 174 349 0 NA NA NA NA NA NA 793 2546 926 NA NA NA NA NA NA 891 2680 971 NA NA NA NA NA
